title,date,body,label,link
Makluman: Tarif Timbal Balas ke Atas Eskport Malaysia Daripada 25% Kepada 19% Berkuat Kuasa 1 Ogos 2025,1/8/2025,"Menurut kenyataan media Kementerian Pelaburan, Perdagangan dan Industri (MITI): MITI mengambil maklum keputusan Kerajaan Amerika Syarikat (AS) untuk menurunkan tarif timbal balas ke atas eksport Malaysia daripada 25% kepada 19%, berkuat kuasa 1 Ogos 2025. Rundingan tarif Malaysia-Amerika Syarikat (AS) – yang bermula pada 6 Mei 2025 – telah tamat secara rasmi pada 31 Julai 2025.",Real,https://sebenarnya.my/makluman-tarif-timbal-balas-ke-atas-eskport-malaysia-daripada-25-kepada-19-berkuat-kuasa-1-ogos-2025
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 31 Julai Hingga 6 Ogos 2025,30/7/2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak dunia, Kerajaan memutuskan untuk mengurangkan harga runcit RON97 sebanyak 4 sen kepada RM3.17 seliter bagi tempoh 31 Julai 2025 hingga 6 Ogos 2025.",Real,https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-31-julai-hingga-6-ogos-2025
Waspada Sebaran Mesej Yang Mengandungi Pautan Palsu Berkaitan Bantuan SARA Sebanyak RM100 Mulai Ogos 2025,24/7/2025,Menurut Kementerian Kewangan (MOF): MOF menegaskan bahawa hebahan mesej berkenaan bantuan ‘SARA untuk semua’ ADALAH PALSU!,Fake,https://sebenarnya.my/waspada-sebaran-mesej-yang-mengandungi-pautan-palsu-berkaitan-bantuan-sara-sebanyak-rm100-mulai-ogos-2025
Waspada Akaun TikTok Palsu Yang Menyalahgunakan Identiti KDPB Tengku Ampuan Pahang,24/7/2025,Menurut Halaman Facebook Rasmi Istana Pahang (Kesultanan Pahang): Orang ramai diminta tidak terperdaya dengan kewujudan akaun TikTok palsu yang menggunakan nama Tengku Ampuan Pahang Tunku Azizah Aminah Maimunah Iskandariah.,Fake,https://sebenarnya.my/waspada-akaun-tiktok-palsu-yang-menyalahgunakan-identiti-kdpb-tengku-ampuan-pahang
Makluman: Inisiatif Berkaitan Penyasaran Subsidi RON95 & SARA Kepada Seluruh Rakyat Dewasa,23/7/2025,"Menurut Kenyataan Media Kementerian Kewangan (MOF): Seperti diumumkan oleh YAB Dato’ Seri Anwar Ibrahim, Perdana Menteri dan Menteri Kewangan ketika Ucapan Penghargaan untuk Rakyat pada 23 Julai 2025, Kerajaan MADANI akan melaksanakan langkah segera untuk menangani beban kos sara hidup rakyat pada tahun ini.",Real,https://sebenarnya.my/makluman-inisiatif-berkaitan-penyasaran-subsidi-ron95-sara-kepada-seluruh-rakyat-dewasa
Penjelasan Berkenaan Laporan Media Berkaitan Laporan Ketua Audit Negara 2/2025,22/7/2025,"Menurut Kenyataan Media Jabatan Audit Negara (JAN): Laporan Ketua Audit Negara (LKAN) 2/2025 Mengenai Aktiviti Kementerian/Jabatan/Agensi/Syarikat Kerajaan Persekutuan telah dibentangkan dalam Dewan Rakyat pada 21 Julai 2025 (Isnin) setelah mendapat perkenan daripada Kebawah Duli Yang Maha Mulia Seri Paduka Baginda Yang di-Pertuan Agong. Seterusnya, laporan ini akan dibahaskan di Dewan Rakyat pada 23 Julai 2025 (Rabu).",Real,https://sebenarnya.my/penjelasan-berkenaan-laporan-media-berkaitan-laporan-ketua-audit-negara-2-2025
Hantaran Memetik Titah dan Menggunakan Gambar YDPA Sultan Ibrahim Berhubung Dunia Islam Adalah Tidak Benar,19/7/2025,"SEBENARNYA: Menurut Pejabat Media dan Komunikasi Keluarga Diraja Johor (Royal Press Office):

Pejabat Media dan Komunikasi Keluarga Diraja Johor (Royal Press Office) mengesan terdapat satu kenyataan palsu yang sedang tular di media sosial bersama-sama gambar KDYMM SPB Yang di-Pertuan Agong Sultan Ibrahim.",Fake,https://sebenarnya.my/hantaran-memetik-titah-dan-menggunakan-gambar-ydpa-sultan-ibrahim-berhubung-dunia-islam-adalah-tidak-benar
"Waspada Surat Palsu yang Menyalahgunakan Nama dan Logo JKDM, Untuk Meminta Bayaran SST",18/7/2025,"Menurut Jabatan Kastam Diraja Malaysia (JKDM): JKDM menasihatkan orang ramai agar sentiasa berwaspada dan tidak terpedaya dengan kewujudan surat palsu yang didakwa dikeluarkan oleh JKDM serta menggunakan nama dan tandatangan Puan Almirulita binti Mohd Yusoff, Penolong Ketua Pengarah Kastam (Cukai Dalam Negeri) bagi tujuan memohon bayaran Cukai Jualan dan Perkhidmatan (SST).",Fake,https://sebenarnya.my/waspada-surat-palsu-yang-menyalahgunakan-nama-dan-logo-jkdm-untuk-meminta-bayaran-sst
"Makluman: Penerbangan Altitud Rendah Pesawat TUDM dan Mobilisasi Aset Maritim Di Daerah Kudat, Sabah Pada 21-30 Julai 2025",15/7/2025,"Menurut Tentera Udara Malaysia (TUDM): TUDM akan melaksanakan Latihan Kelawar 2025 di sekitar kawasan Op PASIR Utara di daerah Kudat, Sabah yang meliputi Pulau Banggi, Pulau Balambangan dan Tanjong Kapur bermula pada 21 sehingga 30 Julai 2025.",Real,https://sebenarnya.my/makluman-penerbangan-altitud-rendah-pesawat-tudm-dan-mobilisasi-aset-maritim-di-daerah-kudat-sabah-pada-21-30-julai-2025
Waspada Akaun Palsu Yang Menyalahgunakan Identiti Menteri Dalam Negeri Dengan Menawarkan Bantuan Kewangan,12/7/2025,"Menurut Polis Diraja Malaysia (PDRM): PDRM mengesahkan telah menerima laporan berkaitan akaun TikTok @saifuddin_nasution1 yang menggunakan teknik Teknologi Kecerdasan Buatan (Artificial Intelligence) (AI) dan disyaki palsu atas nama YB Datuk Seri Saifuddin Nasution bin Ismail, Menteri Dalam Negeri dengan menawarkan bantuan kewangan bagi tujuan tertentu.",Fake,https://sebenarnya.my/waspada-akaun-palsu-yang-menyalahgunakan-identiti-menteri-dalam-negeri-dengan-menawarkan-bantuan-kewangan
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 10 Julai Hingga 16 Julai 2025,9/7/2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Seiring dengan peningkatan harga pasaran minyak dunia, Kerajaan menetapkan harga runcit diesel di Semenanjung Malaysia pada RM2.88 seliter. Harga runcit diesel di Semenanjung Malaysia masih kekal rendah berbanding harga diapungkan pada 10 Jun 2024 iaitu sebanyak RM3.35 seliter.",Real,https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-10-julai-hingga-16-julai-2025
Waspada Taktik Penipuan Yang Menjana Video AI Dengan Menggunakan Wajah KDBP Sultan Pahang,6/7/2025,"Menurut Halaman Facebook Rasmi Istana Pahang (Kesultanan Pahang): Istana Pahang telah mengesan terdapat penyebaran video palsu yang dihasilkan menggunakan teknologi Kecerdasan Buatan (AI) dengan memaparkan wajah menyerupai Kebawah Duli Paduka Baginda Sultan Pahang, Al-Sultan Abdullah Ri’ayatuddin Al-Mustafa Billah Shah Ibni Almarhum Sultan Haji Ahmad Shah.",Real,https://sebenarnya.my/waspada-taktik-penipuan-yang-menjana-video-ai-dengan-menggunakan-wajah-kdbp-sultan-pahang
Waspada Taktik Penipuan Yang Menawarkan Perkhidmatan Urusan Imigresen Palsu Melalui Media Sosial,5/7/2025,"Menurut Jabatan Imigresen Malaysia (JIM): JIM memandang serius kegiatan beberapa akaun media sosial yang didapati secara terbuka mempromosikan perkhidmatan urusan perjalanan masuk dan keluar Malaysia, menghapus status ‘ blacklist ‘ dalam sistem JIM dan urusan permohonan program Rekalibrasi Tenaga Kerja yang tidak wujud kepada warganegara asing termasuk Pendatang Asing Tanpa Izin (PATI).",Fake,https://sebenarnya.my/waspada-taktik-penipuan-yang-menawarkan-perkhidmatan-urusan-imigresen-palsu-melalui-media-sosial
Makluman: Penutupan Lencongan Jalan Sempena 58th AMM & Related Meetings Pada 8 Hingga 11 Julai 2025,4/7/2025,Menurut kenyataan Jabatan Siasatan dan Penguatkuasaan Trafik (JSPT) Polis Diraja Malaysia (PDRM): JSPT PDRM akan melaksanakan lencongan jalan raya secara berperingkat sempena penganjuran mesyuarat 58th Asean Foreign Minister’s Meeting (58th AMM) & related meetings pada 8 hingga 11 Julai 2025 di Kuala Lumpur.,Real,https://sebenarnya.my/makluman-penutupan-lencongan-jalan-sempena-58th-amm-related-meetings-pada-8-hingga-11-julai-2025
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 3 Julai Hingga 9 Julai 2025,2/7/2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak dunia, Kerajaan memutuskan untuk mengurangkan harga runcit RON97 sebanyak 3 sen kepada RM3.18 seliter dan harga runcit diesel di Semenanjung Malaysia sebanyak 3 sen kepada RM2.85 seliter bagi tempoh 3 Julai 2025 hingga 9 Julai 2025.",Real,https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-3-julai-hingga-9-julai-2025
Penjelasan Mengenai Cukai Jualan Ke Atas Barang Kemas Perhiasan Diri Dan Barang Perhiasan Rumah,30/6/2025,"Menurut Jabatan Kastam Diraja Malaysia (JKDM): Barang kemas perhiasan diri seperti cincin, gelang, rantai, loket dan lain-lain yang diperbuat daripada emas atau perak tidak dikenakan cukai jualan mengikut Kod Tarif 7113.",Real,https://sebenarnya.my/penjelasan-mengenai-cukai-jualan-ke-atas-barang-kemas-perhiasan-diri-dan-barang-perhiasan-rumah
"Penjelasan Berkenaan Kejadian Banjir Di Kawasan Perumahan Taman Sri Muda, Shah Alam",25/6/2025,"Menurut Indah Water Konsortium (IWK) Sdn Bhd: IWK menafikan dakwaan laporan air kumbahan sebagai punca kejadian banjir di kawasan perumahan Taman Sri Muda, Shah Alam, Selangor.",Real,https://sebenarnya.my/penjelasan-berkenaan-kejadian-banjir-di-kawasan-perumahan-taman-sri-muda-shah-alam
Waspada Iklan Menawarkan Skim Pinjaman Dengan Menyalahgunakan Logo Dan Nama KWSP,24/6/2025,Menurut kenyataan Kumpulan Wang Simpanan Pekerja (KWSP): Jangan terpedaya dengan mereka yang menyalahgunaakan nama dan logo KWSP.,Real,https://sebenarnya.my/waspada-iklan-menawarkan-skim-pinjaman-dengan-menyalahgunakan-logo-dan-nama-kwsp
Makluman: Jadual Elektrik Baharu Kulim Hi-Tech Park Berkuatkuasa Mulai 1 Julai 2025,20/6/2025,"Menurut kenyataan Suruhanjaya Tenaga (ST):  ST ingin memaklumkan bahawa Kerajaan telah meluluskan tarif elektrik baharu di Kulim Hi-Tech Park yang akan berkuat kuasa mulai 1 Julai 2025 hingga 31 Disember 2027 di bawah kerangka kerja Kawal Selia Berasaskan Insentif (Incentive-Based Regulation – IBR), selaras dengan peruntukan Seksyen 26, Akta Bekalan Elektrik 1990. ",Real,https://sebenarnya.my/makluman-jadual-elektrik-baharu-kulim-hi-tech-park-berkuatkuasa-mulai-1-julai-2025
Waspada Iklan Perkhidmatan Lesen Memandu Percuma Yang Menyalahgunakan Nama dan Logo JPJ,17/6/2025,Menurut Jabatan Pengangkutan Jalan Malaysia (JPJ): JPJ mendapati terdapat beberapa akaun media sosial yang mengiklankan permohonan lesen memandu secara percuma dan tidak mengikut syarat-syarat ditetapkan serta tidak sah di sisi undang-undang.,Real,https://sebenarnya.my/waspada-iklan-perkhidmatan-lesen-memandu-percuma-yang-menyalahgunakan-nama-dan-logo-jpj
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 12 Jun Hingga 18 Jun 2025,11/6/2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Berdasarkan penetapan harga harga runcit produk petroleum secara mingguan menggunakan formula Automatic Pricing Mechanism, harga runcit produk petroleum bagi tempoh 12 Jun 2025 hingga 18 Jun 2025 adalah ditetapkan seperti berikut:

(i) harga runcit petrol RON97 kekal pada paras RM3.07 seliter,
(ii) harga runcit petrol RON95 kekal pada paras RM2.05 seliter;
(iii) harga runcit diesel di Semenanjung Malaysia kekal pada paras RM2.74 seliter; dan
(iv) harga runcit diesel di Sabah, Sarawak dan Labuan kekal pada paras RM2.15 seliter.",Real,https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-12-jun-hingga-18-jun-2025
Waspada Taktik Penipuan Yang Mempromosikan Produk Penjagaan Diabetes Menyalahgunakan Identiti YB Timbalan Menteri Kesihatan,8/6/2025,Menurut Kementerian Kesihatan Malaysia (KKM): KKM mengambil maklum penyebaran sebuah video yang menyalahgunakan identiti YB Timbalan Menteri Kesihatan untuk mempromosikan sebuah produk penjagaan diabetes di platform media sosial.,Real,https://sebenarnya.my/waspada-taktik-penipuan-yang-mempromosikan-produk-penjagaan-diabetes-menyalahgunakan-identiti-yb-timbalan-menteri-kesihatan
Waspada Taktik Penipuan Jualan Anak Pokok Buah Ceri dan Tembikai Yang Menyalahgunakan Nama Serta Logo MARDI,6/6/2025,"Menurut Insititut Penyelidikan dan Kemajuan Pertanian Malaysia (MARDI): Untuk makluman, laman media sosial tersebut tiada kaitan dengan MARDI. Ia merupakan laman palsu yang diwujudkan oleh pihak tidak bertanggungjawab.",Real,https://sebenarnya.my/waspada-taktik-penipuan-jualan-anak-pokok-buah-ceri-dan-tembikai-yang-menyalahgunakan-nama-serta-logo-mardi
Makluman: Bekalan Ternakan Korban Dijangka Mencukupi Menjelang Sambutan Hari Raya Aidiladha Tahun 2025 (1446H),3/6/2025,Menurut Kenyataan Siaran Media Kementerian Pertanian Dan Keterjaminan Makanan (KPKM): KPKM menjangkakan bekalan ternakan untuk sambutan Hari Raya Aidiladha di seluruh Malaysia bagi tahun 2025 adalah mencukupi dan dapat memenuhi permintaan.,Real,https://sebenarnya.my/makluman-bekalan-ternakan-korban-dijangka-mencukupi-menjelang-sambutan-hari-raya-aidiladha-tahun-2025-1446h
Waspada Taktik Penipuan Yang Menyalahgunakan Nama MARA Dengan Menawarkan Pembiayaan Usahawan BHD,26/5/2025,Menurut Majlis Amanah Rakyat (MARA): Pihak MARA ingin menegaskan bahawa MARA tidak pernah melantik pihak ketiga bagi mempromosi dan memproses sebarang kemudahan pembiayaan perniagaan MARA.,Real,https://sebenarnya.my/waspada-taktik-penipuan-yang-menyalahgunakan-nama-mara-dengan-menawarkan-pembiayaan-usahawan-bhd
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 22 Mei Hingga 28 Mei 2025,21/5/2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Seiring dengan peningkatan harga pasaran minyak dunia, Kerajaan menetapkan harga runcit petrol RON97 pada RM3.10 seliter manakala harga runcit diesel di Semenanjung Malaysia pada RM2.80 seliter. Harga runcit diesel di Semenanjung Malaysia masih kekal rendah berbanding harga diapungkan pada 10 Jun 2024 iaitu sebanyak RM3.35 seliter.",Real,https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-22-mei-hingga-28-mei-2025
Makluman: 71 Buah Sekolah Di Kuala Lumpur Dan Selangor Akan Melaksanakan PDPR Dari 26 – 28 Mei 2025 Sempena Sidang Kemuncak ASEAN ke-46,17/5/2025,Menurut kenyataan media Kementerian Pendidikan (KPM): KPM telah mengenal pasti sebanyak 71 buah sekolah di Kuala Lumpur dan Selangor yang akan diberi kebenaran untuk melaksanakan Pengajaran dan Pembelajaran di Rumah (PDPR) pada 26 Mei hingga 28 Mei 2025 bersempena penganjuran Sidang Kemuncak ASEAN Ke-46.,Real,https://sebenarnya.my/makluman-71-buah-sekolah-di-kuala-lumpur-dan-selangor-akan-melaksanakan-pdpr-dari-26-28-mei-2025-sempena-sidang-kemuncak-asean-ke-46
Waspada Akaun Palsu Yang Menyalahgunakan Identiti (KDPB) Tengku Ampuan Pahang,16/5/2025,Menurut Halaman Facebook Rasmi Istana Pahang (Kesultanan Pahang): Orang ramai diminta tidak terpedaya dengan kewujudan akaun TikTok palsu yang menggunakan nama Kebawah Duli Paduka Baginda (KDPB) Tengku Ampuan Pahang.,Fake,https://sebenarnya.my/waspada-akaun-palsu-yang-menyalahgunakan-identiti-kdpb-tengku-ampuan-pahang
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 15 Mei Hingga 21 Mei 2025,14/5/2025,"Menurut kenyataan Media Kementerian Kewangan (MOF): Seiring dengan perubahan harga pasaran minyak dunia, Kerajaan memutuskan untuk mengurangkan harga runcit RON97 sebanyak 3 sen kepada RM3.07 seliter dan harga runcit diesel di Semenanjung Malaysia sebanyak 3 sen kepada RM2.77 seliter bagi tempoh 15 Mei 2025 hingga 21 Mei 2025.",Real,https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-15-mei-hingga-21-mei-2025
Makluman: Malaysia Masih Bebas Daripada Sebarang Wabak Penyakit Babi Yang Disebabkan Bakteria Streptococcus Suis,13/5/2025,"Menurut kenyataan media Jabatan Perkhidmatan Veterinar (DVS): DVS telah menerima pelbagai reaksi terhadap laporan media tempatan Thailand tentang kes kematian manusia akibat jangkitan bakteria Streptococcus suis yang berpunca daripada ternakan babi di Thailand baru-baru ini. Penyakit tersebut atau streptococcosis yang juga dikenali sebagai deafness fever pada manusia, telah mencetuskan amaran kesihatan awam di negara Thailand. Walau bagaimanapun, sehingga saat ini, Malaysia MASIH BEBAS daripada sebarang wabak penyakit babi yang disebabkan bakteria Streptococcus suis.",Real,https://sebenarnya.my/makluman-malaysia-masih-bebas-daripada-sebarang-wabak-penyakit-babi-yang-disebabkan-bakteria-streptococcus-suis
Waspada Sebaran Mesej Yang Mengandungi Pautan Palsu Berkaitan SARA 2025 Sebanyak RM200 Melalui Platform WhatsApp,6/5/2025,Menurut Kementerin Kewangan (MOF): MOF menegaskan bahawa mesej Bantuan Sumbangan Asas Rahmah (SARA) 2025 RM200 yang tersebar melalui Whatsapp adalah palsu!,Fake,https://sebenarnya.my/waspada-sebaran-mesej-yang-mengandungi-pautan-palsu-berkaitan-sara-2025-sebanyak-rm200-melalui-platform-whatsapp
Waspada Taktik Penipuan Yang Meminta Maklumat Peribadi Melalui Kaedah Quishing Berkaitan Berkaitan STR dan SARA,5/5/2025,Menurut Lembaga Hasil Dalam Negeri (HASiL): Waspada taktik penipuan melalui kaedah kod QR dan pautan pancingan data (quishing scam).,Real,https://sebenarnya.my/waspada-taktik-penipuan-yang-meminta-maklumat-peribadi-melalui-kaedah-quishing-berkaitan-str-dan-sara
Waspada Taktik Penipuan Yang Menawarkan Bantuan E-Wallet Sebanyak RM300 Melalui Mesej Yang Mengandungi Pautan Palsu,4/5/2025,Menurut Kementerian Kewangan (MOF): Kementerian Kewangan menegaskan bahawa mesej Bantuan E-Wallet RM300 yang tersebar ADALAH PALSU!,Palsu,https://sebenarnya.my/waspada-taktik-penipuan-yang-menawarkan-bantuan-e-wallet-sebanyak-rm300-melalui-mesej-yang-mengandungi-pautan-palsu
Waspada Modus Operandi Penipuan Yang Menyalahgunakan Identiti KWSP Dengan Meminta Yuran Pengesahan Untuk Proses Permohonan Pengeluaran Dana,30/4/2025,Menurut Kumpulan Wang Simpanan Pekerja (KWSP): Jangan terpedaya dengan mereka yang menyalahguna identiti KWSP.,Real,https://sebenarnya.my/waspada-modus-operandi-penipuan-yang-menyalahgunakan-identiti-kwsp-dengan-meminta-yuran-pengesahan-untuk-proses-permohonan-pengeluaran-dana
Video Pelaporan Berita Berkenaan Situasi ILI di Perak Merupakan Video Lama Pada Tahun 2017,29/4/2025,Menurut Kementerian Kesihatan Malaysia (KKM): Paparan berita tersebut telah diulang siar dan merujuk kepada situasi Influenza-Like Illness (ILI) di Perak yang berlaku pada minggu tersebut.,Unclear,https://sebenarnya.my/video-pelaporan-berita-berkenaan-situasi-ili-di-perak-merupakan-video-lama-pada-tahun-2017
Penularan Gambar Individu Menyamar Sebagai Pegawai KDN Bagi Tujuan Pengesahan Kad Pengenalan Adalah Tidak Benar,28/4/2025,"SEBENARNYA: Menurut kenyataan Kementerian Dalam Negeri (KDN) ingin memaklumkan bahawa gambar yang kembali tular menerusi media sosial dan aplikasi WhatsApp, kononnya menunjukkan pegawai KDN membuat lawatan ke rumah bagi tujuan pengesahan kad pengenalan, adalah tidak benar.",Fake,https://sebenarnya.my/penularan-gambar-individu-menyamar-sebagai-pegawai-kdn-bagi-tujuan-pengesahan-kad-pengenalan-adalah-tidak-benar
"Sebaran Pengeluaran Khas Wang Simpanan KWSP Dari RM500 Hingga RM10,000 Mulai 15 April 2025 Adalah Tidak Benar",18/4/2025,SEBENARNYA: Menurut Kumpulan Wang...,Fake,https://sebenarnya.my/sebaran-pengeluaran-khas-wang-simpanan-kwsp-dari-rm500-hingga-rm10000-mulai-15-april-2025-adalah-tidak-benar
Penjelasan Kejadian Letupan Di Sebuah Stesen Minyak Berdekatan KLIA,15/4/2025,Menurut Ketua Polis Kuala Lumpur: Polis menafikan dakwaan yang kononnya terdapat ancaman letupan di sebuah stesen minyak berdekatan Lapangan Terbang Antarabangsa Kuala Lumpur (KLIA) pada 15 April 2025.,Real,https://sebenarnya.my/penjelasan-kejadian-letupan-di-sebuah-stesen-minyak-berdekatan-klia
Makluman: Penutupan Jalan Raya Melibatkan 17 Laluan dan KLIA 2 Sempena Lawatan Presiden Republik Rakyat China Ke Malaysia Pada 15 Hingga 17 April 2025,13/4/2025,Menurut kenyataan Jabatan Siasatan dan Penguatkuasaan Trafik (JSPT): JSPT...,Real,https://sebenarnya.my/makluman-penutupan-jalan-raya-melibatkan-17-laluan-dan-klia-2-sempena-lawatan-presiden-republik-rakyat-china-ke-malaysia-pada-15-hingga-17-april-2025
Tiada Individu Yang Terkorban Dalam Insiden Kebakaran Saluran Paip Gas Di Putra Heights,6/4/2025,SEBENARNYA: Menurut Ketua Polis...,Fake,https://sebenarnya.my/tiada-individu-yang-terkorban-dalam-insiden-kebakaran-saluran-paip-gas-di-putra-heights
